 3.15290326e+01  5.60368081e+01  3.15290326e+01  9.60616669e+00 
 3.16290326e+01  5.61031100e+01  3.16290326e+01  9.64619301e+00 
 3.17290326e+01  5.61691938e+01  3.17290326e+01  9.68621882e+00 
 3.18290326e+01  5.62350613e+01  3.18290326e+01  9.72624390e+00 
 3.19290326e+01  5.63007144e+01  3.19290326e+01  9.76626803e+00 
 3.20290326e+01  5.63661547e+01  3.20290326e+01  9.80629099e+00 
 3.21290326e+01  5.64313842e+01  3.21290326e+01  9.84631259e+00 
 3.22290326e+01  5.64964044e+01  3.22290326e+01  9.88633262e+00 
 3.23290326e+01  5.65612172e+01  3.23290326e+01  9.92635086e+00 
 3.24290326e+01  5.66258242e+01  3.24290326e+01  9.96636711e+00 
 3.25290326e+01  5.66902271e+01  3.25290326e+01  1.00063812e+01 
 3.26290326e+01  5.67544276e+01  3.26290326e+01  1.00463929e+01 
 3.27290326e+01  5.68184273e+01  3.27290326e+01  1.00864020e+01 
 3.28290326e+01  5.68822280e+01  3.28290326e+01  1.01264083e+01 
 3.29290326e+01  5.69458311e+01  3.29290326e+01  1.01664116e+01 
 3.30290326e+01  5.70092384e+01  3.30290326e+01  1.02064118e+01 
 3.31290326e+01  5.70724515e+01  3.31290326e+01  1.02464086e+01 
 3.32290326e+01  5.71354718e+01  3.32290326e+01  1.02864019e+01 
 3.33290326e+01  5.71983011e+01  3.33290326e+01  1.03263915e+01 
 3.34290326e+01  5.72609408e+01  3.34290326e+01  1.03663771e+01 
 3.35290326e+01  5.73233925e+01  3.35290326e+01  1.04063587e+01 
 3.36290326e+01  5.73856577e+01  3.36290326e+01  1.04463360e+01 
 3.37290326e+01  5.74477379e+01  3.37290326e+01  1.04863088e+01 
 3.38290326e+01  5.75096346e+01  3.38290326e+01  1.05262770e+01 
 3.39290326e+01  5.75713493e+01  3.39290326e+01  1.05662404e+01 
 3.40290326e+01  5.76328835e+01  3.40290326e+01  1.06061988e+01 
 3.41290326e+01  5.76942386e+01  3.41290326e+01  1.06461521e+01 
 3.42290326e+01  5.77554161e+01  3.42290326e+01  1.06861000e+01 
 3.43290326e+01  5.78164174e+01  3.43290326e+01  1.07260425e+01 
 3.44290326e+01  5.78772439e+01  3.44290326e+01  1.07659793e+01 
 3.45290326e+01  5.79378970e+01  3.45290326e+01  1.08059103e+01 
 3.46290326e+01  5.79983781e+01  3.46290326e+01  1.08458353e+01 
 3.47290326e+01  5.80586887e+01  3.47290326e+01  1.08857542e+01 
 3.48290326e+01  5.81188299e+01  3.48290326e+01  1.09256668e+01 
 3.49290326e+01  5.81788033e+01  3.49290326e+01  1.09655729e+01 
 3.50290326e+01  5.82386101e+01  3.50290326e+01  1.10054724e+01 
 3.51290326e+01  5.82982516e+01  3.51290326e+01  1.10453651e+01 
 3.52290326e+01  5.83577293e+01  3.52290326e+01  1.10852509e+01 
 3.53290326e+01  5.84170443e+01  3.53290326e+01  1.11251297e+01 
 3.54290326e+01  5.84761980e+01  3.54290326e+01  1.11650012e+01 
